objeto,confianza,fotograma
coche,0.8783402841477391,45019
persona,0.7527233505916309,40771
coche,0.8257360610669326,2545
perro,0.8239950548915786,22652
coche,0.5702394363470881,1811
persona,0.9451846606679853,1149
coche,0.8346906058208695,34930
coche,0.8084023876601519,43705
coche,0.6271420351764301,9222
persona,0.7978251477759121,47104
coche,0.7679405566615317,38518
coche,0.9154332055821119,47786
persona,0.8283107304644206,27962
persona,0.8154978307617989,6153
coche,0.5192481393198682,32574
coche,0.6743805497604869,15495
persona,0.5822180307572367,4538
bici,0.9378166686681614,14583
coche,0.49581088519523264,48388
persona,0.7086112081578503,18798
bici,0.9160579517615552,33925
coche,0.7399606639949995,23291
persona,0.6549431406858542,7769
bici,0.9158260774508014,25434
coche,0.8484883651003767,32425
persona,0.7688251956668767,34442
persona,0.329414680675649,13130
bici,0.7345323116120848,36218
persona,0.8097164725471653,1806
persona,0.6510656236766984,18075
bici,0.7257821209697956,46607
persona,0.5629890417864676,22550
perro,0.7415953357788908,39871
persona,0.9412618057511906,9388
persona,0.9174908389157139,7028
coche,0.683199648019024,16639
persona,0.6821920203571273,28381
persona,0.837849918294018,17321
persona,0.7095029691737463,19960
persona,0.9220372838039813,24629
perro,0.8357462645063595,41055
persona,0.6551206515910646,3821
perro,0.6700371750549372,9868
coche,0.6932717980819855,35790
coche,0.7278911766843553,1006
bici,0.7839947026809335,4277
persona,0.7776824928495748,43028
perro,0.7476333231927297,33801
bici,0.6396051511144408,26579
bici,0.6799002980381059,11808
persona,0.8886902021795626,42083
coche,0.6858750660645803,47605
coche,0.5493277584285882,1096
persona,0.8769655402627549,559
persona,0.9652946820563908,19104
bici,0.7217777841439286,38675
coche,0.7446073306623874,11760
persona,0.9093367376350819,44534
bici,0.837208687364668,24762
persona,0.6626990157650678,8049
bici,0.849166748976019,47516
bici,0.591287697579386,20334
bici,0.5103147259162566,46473
coche,0.4244410421419613,11739
coche,0.5853869181744186,20861
persona,0.8115235707172679,30873
perro,0.7989270695848332,36145
persona,0.7258383129571545,4293
coche,0.7450264221535517,9674
persona,0.890000277572781,21436
persona,0.9693259217114911,15010
bici,0.8851215507501795,32222
persona,0.9437190600179348,20324
persona,0.7037843046012091,27670
persona,0.9168330896174327,915
perro,0.8332207763931954,9595
coche,0.7495116648370646,21473
coche,0.9160110935033913,37308
perro,0.8266286359584081,11588
coche,0.8373263864793604,3935
perro,0.7188426995739655,32746
persona,0.8198701833216397,31597
persona,0.7291903394332833,46966
coche,0.9583464836313278,1539
persona,0.5893149843721808,28147
coche,0.6121589997569625,25486
coche,0.8327469198988995,39721
persona,0.8063237200598626,20293
persona,0.8737558256163024,926
bici,0.39357704851021186,32015
coche,0.9462196845475416,28711
coche,0.7651476116118692,31399
bici,0.7768251444461789,33971
persona,0.6203053277725489,16928
coche,0.7423600856131111,7158
bici,0.5089812896718133,33862
perro,0.6644969194596373,13906
persona,0.8521467516366102,6568
persona,0.6283596751419844,15803
persona,0.6979571045600964,7966
persona,0.8723193876370229,7650
persona,0.9639143571925016,30557
coche,0.9002863807123108,307
persona,0.8418485928402382,15469
coche,0.7249708783123432,26557
perro,0.6801348686918463,34613
persona,0.8024750962179594,32881
persona,0.9624084359075752,34139
persona,0.8205552544484408,24635
perro,0.9397098780909818,36324
coche,0.3854829819617117,1322
persona,0.8718934483905351,21772
persona,0.9114224312750364,11010
bici,0.7278205660962975,40117
bici,0.5227139934538203,279
persona,0.8633284825962009,32811
persona,0.8366778758851252,357
perro,0.6863651446757588,48624
bici,0.5394599260498136,7195
persona,0.7654466996978017,41657
coche,0.5675227021833034,5139
persona,0.5240387429406017,11373
coche,0.9073939265777435,37494
perro,0.7965624630705848,39173
persona,0.8618600993790108,40311
persona,0.8096545544209048,27978
coche,0.5162718054976421,414
persona,0.6235424123342098,10000
persona,0.9249554098489569,28397
persona,0.771521338445457,39060
persona,0.7919576015115503,49843
persona,0.7233810446675308,38089
perro,0.8315849582842222,44590
perro,0.8849119469904919,20318
coche,0.704787892109356,20429
persona,0.9246000941817214,19608
persona,0.47294116063778435,11880
coche,0.8340194954968477,13595
coche,0.7070132643821274,5136
persona,0.8219832234180319,1010
bici,0.7787740329581546,28279
coche,0.9040003894665712,17499
persona,0.7115336259424909,45416
bici,0.9179234352522863,36356
coche,0.8591387753636638,20038
bici,0.7401711819674214,36388
bici,0.6915717183825456,2256
persona,0.7016081830625618,34178
coche,0.513370406556437,34146
persona,0.7384874485068378,41099
persona,0.876095986761131,13559
persona,0.5391786472954325,38433
coche,0.47087812393678924,32877
bici,0.7182057381300534,26511
persona,0.7677052710479784,39349
coche,0.7132237148283611,40054
bici,0.6320915354068604,37264
coche,0.6699088697448905,37113
persona,0.5325132576132499,13602
coche,0.8814835567190191,2227
persona,0.5814173949614722,8646
coche,0.7686135880413689,43501
coche,0.8108035427241332,34769
persona,0.582458984182717,26970
persona,0.880746452777202,21033
persona,0.9297648032250747,639
bici,0.8542423778377551,16386
persona,0.7111730689059257,25850
bici,0.6496427072188864,21323
perro,0.7882603946734384,5985
coche,0.6174620316245403,10902
bici,0.7643149159073783,26484
coche,0.8293861305717599,14561
persona,0.9118283274975115,5145
persona,0.8409291813311601,39956
perro,0.7640006299349227,17213
bici,0.8494957401197599,40572
perro,0.7024045136475494,40052
persona,0.7391990612299705,7594
persona,0.8255643025669113,37047
persona,0.880005573299301,5966
bici,0.9301004789687357,47713
persona,0.6769955222819946,12388
coche,0.8448640813902609,5959
bici,0.7208022378854038,34766
bici,0.9146748189519401,6523
persona,0.8818832126115994,39900
persona,0.7023922992944294,34758
coche,0.9551234388972127,9114
persona,0.8150271911072414,15556
persona,0.7362304416815694,25823
persona,0.9392877009103078,380
persona,0.6716601075686612,24915
persona,0.7657626939349521,1892
persona,0.6457948411283908,18097
bici,0.8580787910911118,26235
coche,0.789691474028247,8826
perro,0.7570239176868061,48611
coche,0.8084298488664112,46256
coche,0.3657165497117141,16682
coche,0.7099224691488613,26438
coche,0.7358675887761614,25087
persona,0.6577360189984789,29123
coche,0.6704386108691756,37037
coche,0.562789111025108,19890
coche,0.7276163761311624,39120
coche,0.8208333010229577,15964
bici,0.7254591578447032,24646
persona,0.652130273503602,44371
persona,0.5140986288382873,40290
persona,0.9671886945971496,6959
bici,0.6946616830982146,20989
perro,0.7830198715295642,39014
bici,0.7646777240157233,35147
coche,0.7377237435857725,32823
bici,0.7989310332523071,24491
bici,0.904358303818301,42443
persona,0.8100597688691547,42259
persona,0.8373462141909233,39641
bici,0.7715295686647244,15308
bici,0.5949033133513921,45742
persona,0.8779403734799688,21924
persona,0.7372892970619837,29354
perro,0.5894314903014922,41739
coche,0.5608090808772047,48521
bici,0.8351802182409768,16279
persona,0.8597565411530973,15208
coche,0.6567191434972423,17688
persona,0.778389632920272,19504
persona,0.8692888650615956,29009
persona,0.9496933207329482,26615
bici,0.815719489006426,44490
persona,0.49856271120971973,44301
coche,0.6080356036377087,29201
coche,0.8938865292564356,28637
persona,0.7068245956289411,41631
bici,0.5800892409737474,29325
bici,0.628534669677238,47673
coche,0.6689424851191064,25075
persona,0.6511235689111929,41612
bici,0.5363700309416761,17333
perro,0.9056729509867629,6713
coche,0.782689923398171,49771
persona,0.7478401569502746,28046
perro,0.7237168794918811,39689
persona,0.8666243437838659,43681
bici,0.8315058448561061,49627
persona,0.8424199185822548,10410
coche,0.776925954461768,16088
persona,0.8547470244605445,34937
coche,0.5150181241485151,1587
persona,0.8177908655439245,12603
persona,0.8670762205497856,49663
coche,0.9852488773483487,49319
perro,0.6454833931484834,49833
persona,0.73759527876736,9196
persona,0.9003415181186933,46980
persona,0.8403432036896309,46810
coche,0.827513840640552,18265
persona,0.903497537562591,25333
persona,0.7059209620632886,24357
coche,0.90972325632767,49676
persona,0.6914979048191885,18884
coche,0.6803617805351669,41275
persona,0.9365590271050332,9884
coche,0.9424939249566276,40362
persona,0.7172150564868405,14999
coche,0.8585836234973934,21085
persona,0.5488627260955269,37639
coche,0.9280378072031696,5182
persona,0.8759160881532957,43081
persona,0.7452135324343556,15631
coche,0.7930021697802208,3300
coche,0.5048291638951048,42162
persona,0.9424025152111576,26081
coche,0.7500656982914606,16055
persona,0.586308809080406,27033
persona,0.8132066445335911,4775
coche,0.6684428792667743,13966
perro,0.7723790326825815,746
coche,0.614819550626077,40616
persona,0.7803577121262943,42906
coche,0.7784605251307091,41564
coche,0.9312885433598215,25039
persona,0.835610651753083,3771
persona,0.6900288873032757,30707
persona,0.7976787724485234,3854
coche,0.8551026826499843,2820
perro,0.6204989985277853,21497
persona,0.9538499884058037,28372
persona,0.9315573597108507,49026
persona,0.7489167062637672,2135
persona,0.8494505547422178,2140
coche,0.9082133688205624,21870
bici,0.5598466213533602,15065
coche,0.7123334500224612,7725
coche,0.941950203890729,32845
persona,0.8273293800739605,9858
persona,0.7773162832499115,23404
bici,0.778056663454833,11842
bici,0.7726623002503276,17751
persona,0.7807761133345429,10945
bici,0.9302082155365256,3486
perro,0.8681094666482947,5428
coche,0.8952403082980478,22280
coche,0.5597337106363821,4240
persona,0.8303629716617831,38286
bici,0.8724164671279521,21748
persona,0.9016850592382853,33184
persona,0.495671381430372,35163
coche,0.9898155805219981,7292
bici,0.7954722623512348,12105
bici,0.8798496661367572,10853
bici,0.8358233439772703,45812
persona,0.6259944900564961,12614
bici,0.5468236342633169,26070
bici,0.710951509830871,4931
bici,0.941648274993783,16848
coche,0.8672920474611916,27404
coche,0.8234104693921835,5337
bici,0.8333938407161536,22403
coche,0.7187256858149869,4448
persona,0.5625748976381255,34635
coche,0.8721336119779415,15945
bici,0.8165798942352173,13756
persona,0.9628494071396966,5919
persona,0.6902783274781589,16883
bici,0.9154990188975382,21936
coche,0.8150308868106635,8056
persona,0.6229527831289098,35919
coche,0.7800387889789865,5352
coche,0.9126637396685569,35376
coche,0.6841695775968533,45365
persona,0.8044385563594757,37183
bici,0.7665980930491462,14933
persona,0.5998850919592722,4777
coche,0.8293215342284581,42088
coche,0.8064952972458912,13676
persona,0.566560886312092,12128
persona,0.6635886346421158,44656
persona,0.8763231533480136,20522
persona,0.8417152877849559,14892
perro,0.7219125450024687,34421
bici,0.8646924497586754,25111
perro,0.9316756738740626,21072
perro,0.6918893605686016,33897
persona,0.6813918163012888,2813
bici,0.8259765402445464,45674
coche,0.5072694793412242,3434
persona,0.7700067383857615,2591
coche,0.8549065596643366,47528
persona,0.9284564497959066,9338
perro,0.8055324121412798,37984
bici,0.6292968702197509,39744
bici,0.8546852355151388,6536
persona,0.8156052924991304,48660
persona,0.833879737047289,22880
persona,0.6434355371816823,9379
bici,0.8163218491463359,41054
coche,0.8973870903428585,34370
coche,0.7365183421160725,17643
persona,0.6899698919884636,37406
coche,0.41220267514183817,14877
coche,0.7324513704526415,31993
perro,0.7174253045514004,16557
bici,0.8039363763333944,12543
persona,0.7963223634712316,40994
coche,0.7098014419913761,1669
bici,0.6548874681920367,45240
bici,0.6006812365667691,36636
coche,0.7250765752876381,7778
bici,0.7720938569991461,14793
coche,0.7342189162464718,46724
persona,0.9390658858896279,16536
bici,0.8132029287151717,30584
perro,0.7675003890829992,8618
persona,0.8469329064258946,48599
coche,0.9517337531688836,29087
persona,0.7948897402844944,8285
persona,0.8936499172909753,30577
bici,0.9407194929580046,9464
perro,0.8414263162551617,185
persona,0.8038093498800106,5061
coche,0.578205355874218,40941
persona,0.6299071459154492,23980
coche,0.5485870134246402,2417
bici,0.8551612349650072,40023
persona,0.8747864642041596,6204
persona,0.6098029770433064,24574
perro,0.6195242417926625,32337
persona,0.7866563110768476,17306
persona,0.6562053338954981,5390
persona,0.8509528457502039,2846
coche,0.86630044265426,13899
bici,0.8552956715335974,5396
persona,0.6379242595826699,4963
persona,0.8406401311705283,8671
bici,0.6912884841063354,25401
persona,0.8873654538292244,24069
persona,0.914973832133885,5698
bici,0.7553790649530311,43679
perro,0.9400061185637053,27933
perro,0.490614851233459,18718
coche,0.8325749052134835,19788
persona,0.7101256973456594,30763
bici,0.5609408679930058,17119
persona,0.9315993981439984,9890
coche,0.9012950908908345,12693
bici,0.8050697391933591,23257
bici,0.7986172014893195,16627
coche,0.8647846492772229,49045
perro,0.768001320483146,24215
persona,0.48145776666813817,5256
persona,0.7183812486346832,45526
bici,0.4775855350015274,16961
perro,0.9281878466799155,46387
persona,0.9202540927615243,3372
persona,0.8765409825233806,1139
perro,0.6873520959035895,12966
bici,0.9734586343065602,28560
persona,0.8231348640307549,37659
bici,0.9291870876448535,32337
coche,0.9066303878849403,41676
persona,0.7435186716051859,4834
coche,0.8122074582269503,32670
persona,0.7078400575583471,9608
coche,0.810990015752983,5532
persona,0.9200457983334053,22838
coche,0.844159394988254,33490
bici,0.42110318409649244,40806
bici,0.8301151556414683,49780
persona,0.8450849735492713,12684
coche,0.6606302228761052,28489
bici,0.8606308738753736,47023
coche,0.6568746398647686,11328
persona,0.7965178700659791,32198
coche,0.825154287918527,17204
bici,0.7203635964049513,11944
persona,0.43281795031650727,47109
bici,0.9543426324803498,12498
persona,0.8731045536128824,21918
perro,0.6426832619372865,9676
coche,0.6702103013826403,9025
persona,0.934416301543453,17670
coche,0.6857821518998592,38213
coche,0.8168847256254961,6244
bici,0.49476536197664145,7675
persona,0.8382435480088924,25540
persona,0.3530451814102975,45629
persona,0.7082292237560212,32948
coche,0.5782303809804389,32144
persona,0.7065064689527556,32258
coche,0.7650881801150428,17900
coche,0.8162115787252561,43435
persona,0.49895660633906586,12939
bici,0.5478899571875381,11862
coche,0.9652387794348519,41248
coche,0.8957953412662444,28955
coche,0.8098525389454335,25819
coche,0.7261308633073238,18755
persona,0.710131409407298,25345
coche,0.8214288328476009,35755
persona,0.7637312342278497,16180
bici,0.8612595310434277,6423
coche,0.7922575938847607,19135
coche,0.8047608225872982,21235
coche,0.6555202967883571,16251
persona,0.7123200595857131,49071
coche,0.8116970205888582,18143
bici,0.6693668676527599,27743
persona,0.4570435598104843,10805
persona,0.8628477531902877,9284
perro,0.8011414982796478,26671
bici,0.9284717509441625,37553
persona,0.8763510110789897,21941
persona,0.9555544610719212,1251
bici,0.9436593172673737,25382
bici,0.7482255282209865,43652
persona,0.6279077310128584,16475
coche,0.7782741567548461,17777
persona,0.7482100388904184,12384
coche,0.7526646296400307,46741
persona,0.8186938075281736,22526
persona,0.6231286393554858,42709
persona,0.7379875397714052,1798
bici,0.8683741806192656,18667
persona,0.5072293850345106,11217
coche,0.780341001933269,21808
persona,0.8018388896429094,470
persona,0.8489861426879753,38885
persona,0.9531233446361839,33664
persona,0.6870206824488874,27154
coche,0.9131756136086125,2224
coche,0.6488728416004216,2762
persona,0.7826242377023162,13281
perro,0.4360685224084727,39280
persona,0.9303790117443371,22079
bici,0.7296368396478337,49744
coche,0.6628856896459742,28855
persona,0.8222316718765279,25969
persona,0.7016298739168085,11095
persona,0.6123656532829692,6107
coche,0.8155281242858746,34169
coche,0.6007437346396867,36357
persona,0.891004935805695,17988
perro,0.7505487361765238,24048
bici,0.7987091712667774,1324
persona,0.7583038674084185,45456
persona,0.7451233014716847,27659
perro,0.5336733512987429,31855
perro,0.917148280293222,11499
persona,0.7511122301841742,35107
bici,0.8532131889891414,45095
bici,0.8890112312886407,8690
bici,0.7736201745572122,34823
coche,0.6604910267758848,6044
persona,0.817203087671538,44168
coche,0.6997591819253567,5069
coche,0.8213309443198683,36454
persona,0.8377895490387148,47910
coche,0.7175369788814445,38973
coche,0.756749045928983,31482
coche,0.7707322741130944,25384
bici,0.8190312080762535,13068
perro,0.6808952306577668,34877
persona,0.950088341708514,45210
bici,0.8118514335532603,20488
coche,0.6755012139421335,20715
persona,0.8708524694823199,42420
coche,0.8855406241589477,32379
coche,0.6658045915280911,10519
bici,0.650091098195319,5746
persona,0.8119149926892125,47588
bici,0.6043719574452185,34079
persona,0.7233799889952731,46905
coche,0.7710731286858147,21106
coche,0.7517449551145569,1718
coche,0.7630528401071252,42579
persona,0.8403282406636515,10230
persona,0.9576272079882264,34915
persona,0.7039281560699896,49669
perro,0.6821018157821221,37902
perro,0.578992404216139,23683
persona,0.5304146158291427,45635
bici,0.9047513292118122,32710
coche,0.5831018967717055,26780
persona,0.6540538898421373,33336
bici,0.6777774229119756,10146
perro,0.842387798166753,10698
persona,0.8768065743940422,48049
persona,0.7633324078882324,34309
perro,0.8957119368716746,47059
coche,0.7992831863194255,20863
persona,0.43472534901023924,27388
persona,0.8184436800838766,9387
coche,0.5393113057826787,840
coche,0.40865938738221,581
persona,0.8487322484471561,7582
coche,0.8551302225154277,19540
persona,0.95945889962298,40866
persona,0.8380509329234554,14878
persona,0.7242987358254979,49560
bici,0.827014315940365,48266
persona,0.950786680428496,20149
persona,0.7202695265963275,24977
bici,0.9606883968150265,31326
persona,0.6329964949640156,2489
coche,0.7157596004589802,6730
persona,0.8138724618489002,26209
persona,0.7431268837090651,16979
coche,0.650130573854841,20993
perro,0.9627204787077729,11252
persona,0.5204453538729454,27154
persona,0.9515813822141372,5163
coche,0.923251523839031,38369
bici,0.7904060451744255,2102
coche,0.8850231161181217,6994
coche,0.7913382501791595,31401
persona,0.7411919196560773,42184
persona,0.4482227750228989,40594
persona,0.7908087652646573,30845
persona,0.7136646446692764,26878
coche,0.4016284460655673,2519
coche,0.7168949000179496,11261
bici,0.5892298771099505,45447
coche,0.5966252415259834,24537
persona,0.822087536320436,44348
coche,0.6355703376861295,24220
coche,0.5981516679373046,12905
persona,0.8453581967642715,30921
perro,0.5897860053208855,13852
bici,0.6599499987120245,8640
bici,0.8358912892377142,23196
coche,0.544133468489059,45502
bici,0.6621791753280886,7119
persona,0.5006206445287884,37020
bici,0.7223404820592464,42909
bici,0.7344696420645652,38841
persona,0.5460260218757536,11679
coche,0.5799658227391139,15566
persona,0.8004277985046994,13467
coche,0.7184830950674261,38381
bici,0.8893159878214006,27914
persona,0.7894005143431877,22543
coche,0.7790927726216014,3334
persona,0.7971919710302062,29079
coche,0.7346023439099677,2270
persona,0.877618373889687,25213
perro,0.3895680319993514,7235
persona,0.5205086479876426,21619
persona,0.7474385191937531,43686
perro,0.9190230471886014,11545
coche,0.8727119129717803,47448
coche,0.7867897896882029,14783
bici,0.7764061716819912,29234
bici,0.8917024836083081,11650
bici,0.6691590428017913,9662
persona,0.8475644285416787,26377
persona,0.7579077182784032,42444
coche,0.6997328752914923,15965
coche,0.9367527617401383,9907
persona,0.9338069244935123,18229
persona,0.7856674870782266,18731
persona,0.612675743648288,1255
bici,0.7340131934890931,35139
persona,0.5925009254611884,14769
persona,0.6689932660158454,41316
persona,0.6203032394549594,3957
coche,0.8626236187709901,33221
perro,0.7523154535476307,18713
persona,0.72898908744745,7368
bici,0.9106183975864123,49869
coche,0.44834677879738727,18794
perro,0.8704015395746996,7949
persona,0.8607099477171948,38035
bici,0.8112054094774193,32261
bici,0.8551340637118033,48603
bici,0.9138129358792438,26366
bici,0.6152588411740441,26420
persona,0.6420290611771958,33030
persona,0.7598092496579792,7056
persona,0.5695178859434241,16507
persona,0.829219902857202,39926
perro,0.856203159962197,28398
bici,0.6881381403819776,44518
persona,0.8676400200239599,30427
coche,0.8094152447598537,14535
persona,0.8848071383996461,29469
persona,0.6523358809532976,36343
bici,0.9000992072422147,29604
perro,0.8099835957884964,46480
persona,0.9487116549677613,20050
bici,0.897613652675546,28273
persona,0.598842749985893,4792
bici,0.7681550123855507,2731
persona,0.5332267992856615,23413
persona,0.7808184163854909,41045
coche,0.808373429795165,32420
persona,0.8220810575961741,16463
persona,0.8706405447240398,11699
persona,0.744210194991476,35930
coche,0.8575135128345412,19429
persona,0.7730393701856673,21707
persona,0.9182116224337439,32581
persona,0.5660785878234234,23984
persona,0.8982315449106633,31433
persona,0.5353836114395587,29485
persona,0.6722517420719277,37054
coche,0.9308782058521465,48994
persona,0.6680634701196442,37395
persona,0.8601205102001103,14946
persona,0.6884228445445543,14501
persona,0.8135808472202688,40541
persona,0.6841872485353326,13779
bici,0.8697119698366427,10667
persona,0.5219879208712547,32245
coche,0.5129537294259027,33148
persona,0.7986566611639833,49194
persona,0.8402708827566785,21671
persona,0.6335220348556654,17368
persona,0.8737666336658266,46417
coche,0.7380787789988088,4675
coche,0.8114787551072012,44681
persona,0.5178088593213939,35455
persona,0.9069669439599479,24411
persona,0.7740216150002694,10194
persona,0.7649176516265149,28605
coche,0.9254848944424284,9123
bici,0.6905262135567931,37020
coche,0.9421870167166584,48606
persona,0.6335036172823459,25463
persona,0.7220186207686857,42070
coche,0.7017053106064804,22379
bici,0.9352303179323307,31113
persona,0.6759465746317082,10165
persona,0.6924693081414768,25206
coche,0.6416302648224355,1489
coche,0.6838405546554107,23548
perro,0.6875551405852139,4076
coche,0.8264060340676194,46813
persona,0.8432594868277595,34472
coche,0.8117821437964354,26842
persona,0.5318803260917715,35538
bici,0.8493726631695708,45417
persona,0.8026887705438566,29030
bici,0.6032905205502966,4025
persona,0.9637420567382615,11146
coche,0.7129393948628884,43017
coche,0.6734752870060576,19647
persona,0.8817095731240087,2308
coche,0.9051015216119324,5173
coche,0.5972892619454321,39987
coche,0.6860243007791706,49591
persona,0.7261160593961099,38209
persona,0.881392458896255,47619
persona,0.8207074006267249,43065
persona,0.8308951001866638,47428
coche,0.7720788651740924,32818
persona,0.6629472871492397,2473
persona,0.956108917110842,4343
persona,0.829612407822753,6321
bici,0.7735727533739621,45295
persona,0.5543856301747362,34177
coche,0.786905828318978,15630
bici,0.8124827249356498,29560
coche,0.7064199803713844,3568
persona,0.9005352765349978,30028
coche,0.7208121910491082,45752
bici,0.5131543619346947,2567
persona,0.6942995915940022,2279
bici,0.7364877245008249,34420
coche,0.8340403846619568,4488
coche,0.9521212994668324,48191
coche,0.7518719999237167,46269
persona,0.7628483959527977,29361
persona,0.3994767323809947,26679
bici,0.7681824445606461,28420
bici,0.7673514457314947,37339
persona,0.8086251024596511,48571
coche,0.8827106515057934,9712
coche,0.9274386414217953,46750
persona,0.6822731544040349,4632
coche,0.6679834695136366,40670
persona,0.8651294780395246,22171
persona,0.8210553808846445,43090
persona,0.5853444648632894,24880
persona,0.6542644852052577,37325
coche,0.9809030610559192,26405
persona,0.7865013088281031,28435
coche,0.5887266566222409,39523
bici,0.6220743330222879,11442
bici,0.9119615998406817,40489
coche,0.8065603153374724,17214
coche,0.3786753993303321,20679
bici,0.8551032416864282,24083
coche,0.761929970614771,25571
persona,0.8015954513103729,21488
persona,0.8380564751916808,25622
persona,0.8387631623298379,43536
perro,0.6631584999814526,46660
coche,0.8303541313698838,13901
persona,0.6407937794093999,35985
persona,0.8077388082875193,1480
perro,0.6550339911350626,9943
bici,0.7442673796389576,39620
persona,0.7527069718635473,32752
coche,0.8266169038856994,14741
persona,0.7707666682070435,4713
perro,0.8069247962837675,8690
coche,0.534570585662044,49059
persona,0.8009197862548544,37211
persona,0.9309352152301797,22986
coche,0.8301900438169713,13361
coche,0.8235473060220742,22605
persona,0.9229567677427627,21247
coche,0.708357506742819,42065
persona,0.7558190896095388,18165
perro,0.623080720870163,47808
bici,0.6663440351459459,24408
persona,0.6279489547429161,43067
persona,0.6215132760111641,1264
persona,0.8565292365373522,7775
persona,0.8691609955392685,37240
bici,0.6457148119897108,11253
bici,0.8944347902305895,49370
coche,0.8541473002995256,6098
bici,0.7413870946610408,3237
perro,0.670518485106144,42414
coche,0.8786231280363117,19240
persona,0.8202266899266472,45469
bici,0.6775143458380314,45558
persona,0.5196183625799907,28084
bici,0.7780924980644072,10001
persona,0.5775745051686303,13509
persona,0.875953648584081,16445
persona,0.7266636826071244,46925
persona,0.8349449127610574,7926
coche,0.7207879697676349,11812
persona,0.5439733514830649,21913
coche,0.8414907539296396,47373
persona,0.656568742646289,7868
coche,0.7783273615565228,36362
coche,0.6074217000051548,21680
bici,0.7695429564714082,47427
bici,0.6738045936689434,5414
persona,0.8223497305309302,10192
coche,0.668556206200382,49690
persona,0.6987831849508392,47477
persona,0.8630534173237387,4983
persona,0.7084881243934528,5898
perro,0.6172296969229252,34345
bici,0.9914470429524102,14749
bici,0.6962359016038665,45265
persona,0.8674472228118866,20866
bici,0.7828075678041186,45588
bici,0.45489838409872163,19277
persona,0.8954750635556004,44975
persona,0.8808791599218687,25219
coche,0.8244917209674266,34260
persona,0.7914223708022792,36914
persona,0.801423034979903,27446
perro,0.8612179907309879,23332
coche,0.8038559678367542,15091
persona,0.8333279374880415,32502
persona,0.7786323422839212,20529
coche,0.7165768377667278,20633
coche,0.8842356059962495,34425
bici,0.7992137855965952,36411
coche,0.7932056067909478,3637
perro,0.5370506803978541,27042
coche,0.829213655890049,7476
coche,0.6374253894183559,4995
bici,0.7681746535820347,5702
persona,0.9303226045874013,17520
coche,0.6694820047949657,45235
persona,0.7301722728486001,35726
persona,0.7923542504090112,40632
persona,0.7639654508928635,25742
coche,0.7411782455109569,11526
perro,0.8235648351285695,41961
coche,0.6884281935237861,45095
persona,0.7976589152169992,16266
bici,0.9160239578311749,7515
persona,0.7850009217526076,44936
persona,0.812491279277509,18179
persona,0.718791537663327,30353
persona,0.8722070999050673,35391
persona,0.8170708802656401,24647
persona,0.5221611541081315,43375
persona,0.9488470056212303,49914
persona,0.9352633136699545,4021
persona,0.8014098370630874,38563
coche,0.9005609915019644,36332
persona,0.8846752577185555,14037
coche,0.63367597624949,9398
coche,0.7399584282898884,19676
coche,0.5895061457109434,35251
coche,0.8526150518464295,5599
coche,0.6297691383035459,19145
coche,0.7983168038001414,21367
persona,0.5573851626316427,12205
persona,0.35579776341031877,33502
coche,0.7910175277619345,33570
bici,0.7926960622242404,15398
coche,0.48297776749675303,4309
persona,0.6411307602618173,12122
persona,0.5478798908041675,5754
persona,0.9084511697123903,11253
bici,0.9068505631925297,43931
persona,0.7095057061232047,36810
bici,0.8549315953334086,19484
perro,0.4523754684523637,3265
persona,0.6088277752127105,28650
persona,0.7972123809083764,37864
persona,0.6612848672677567,9639
coche,0.7697187423990135,37051
persona,0.8883491857396133,14944
persona,0.7499401832278058,20013
persona,0.851556609196478,12669
persona,0.5369211631122675,9469
persona,0.798261753746527,23344
coche,0.9628010706911752,41882
persona,0.8791979897343171,14915
bici,0.9484894504511862,37575
persona,0.5931731610463509,32793
coche,0.9047388605590897,19717
persona,0.5714653308325339,311
coche,0.5511586827963129,24842
persona,0.8869097951822312,42200
coche,0.8384613086981255,45384
persona,0.7440324116311247,11760
coche,0.8184546246157698,5523
persona,0.8039815092851155,24102
bici,0.6785340369864518,1866
coche,0.9022433910975394,41031
coche,0.5627936215411641,26724
persona,0.8115615115371806,48530
coche,0.8241640683275928,13549
perro,0.7421891820456107,3739
perro,0.7806512257515248,24561
bici,0.9016504714690609,50000
persona,0.8116467083577696,23483
persona,0.6650040584470969,3720
persona,0.6726436018147323,27313
bici,0.6370925404811142,28477
persona,0.8815544630917632,10993
persona,0.8268482755900884,2938
persona,0.7743931810589316,29189
persona,0.8240928117640679,22863
coche,0.6666816396695964,19195
coche,0.6758425656439095,35459
persona,0.6559865429365026,45795
persona,0.6633687517809927,173
bici,0.8657252945944041,22563
persona,0.9256558243717741,8775
coche,0.7800896320259152,32922
coche,0.8141384753655295,49745
coche,0.724641914197687,25866
bici,0.830464195247548,29695
persona,0.971243648228069,39525
bici,0.7147720966976765,16072
persona,0.6940558206421417,6045
bici,0.7005005801770557,10803
coche,0.8910068475549419,2100
persona,0.7337577177974784,37690
coche,0.8244519109668311,28471
perro,0.7305028928923398,18221
persona,0.8143286598222218,18786
bici,0.8177949473042715,41967
coche,0.8463013722029148,48998
bici,0.519673490083847,31288
bici,0.580576930132049,30760
persona,0.4107398822369762,15481
persona,0.8906356365005615,22863
coche,0.8049435493221656,49678
bici,0.6056627083013626,32402
persona,0.8394997992074773,36974
perro,0.7689348822413049,11511
persona,0.8793121296019384,16976
coche,0.7737436671133496,43512
